,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
357,ITT Technical Institute-San Antonio East,3,0,18048.0,50,0.1259623544467344,0.04793951204880309,0
358,Sikeston Career and Technology Center,1,0,7810.0,28,0.15777064504154126,0.09437983713587411,2
359,Expertise Cosmetology Institute,2,0,14015.0,40,0.14186649974413781,0.0,0
360,Northwest Kansas Technical College,1,0,12423.0,19,0.193979933,0.09437983713587411,2
361,Palomar College,1,0,1328.0,5,0.15777064504154126,0.09437983713587411,2
362,ATA Career Education,3,0,9925.0,10,0.097026604,0.007824726,0
363,Indiana University-Bloomington,1,0,10209.0,18,0.12907117,0.298168659,1
364,Widener University-Delaware Campus,2,0,13050.0,9,0.14186649974413781,0.0711596745923386,0
365,Schilling-Douglas School of Hair Design,3,0,13750.0,9,0.218085106,0.085106383,2
366,Bellus Academy-El Cajon,3,0,20850.0,5,0.105839416,0.051094891,0
367,Ivy Tech Community College-Northeast,1,0,3605.0,18,0.138444414,0.018811743,2
368,Marinello Schools of Beauty-Topeka,3,0,15865.0,19,0.088888889,0.023931624,0
369,Loras College,2,0,28852.0,15,0.119777159,0.307799443,1
370,Memorial School of Nursing,2,0,9445.0,39,0.151162791,0.0711596745923386,0
371,Lane Community College,1,0,3776.0,42,0.15777064504154126,0.09437983713587411,2
372,MyComputerCareer.com-Raleigh,3,0,16036.0,32,0.246935201,0.047285464,2
373,Contra Costa College,1,0,1298.0,5,0.15777064504154126,0.09437983713587411,2
374,Tennessee College of Applied Technology-Crossville,1,0,3477.0,49,0.106382979,0.0,2
375,PCI Health Training Center,3,0,14459.0,50,0.157434402,0.04793951204880309,0
376,Bard College at Simon's Rock,2,0,46713.0,22,0.14186649974413781,0.0711596745923386,0
377,Chatfield College,2,0,9070.0,40,0.066666667,0.0,2
378,Wards Corner Beauty Academy-Norfolk,3,0,18000.0,52,0.1259623544467344,0.0,0
379,Coahoma Community College,1,0,2240.0,30,0.098728044,0.0,2
381,University of Northern Iowa,1,0,7685.0,15,0.127151992,0.186424004,1
382,Empire Beauty School-Hyannis,3,0,11200.0,22,0.095963756,0.019769358,0
383,Reed College,2,0,46010.0,42,0.179566564,0.229102167,1
384,Dallas County Technical Center,1,0,6500.0,28,0.15777064504154126,0.09437983713587411,2
385,National College-Youngstown,3,0,11550.0,40,0.082556591,0.04793951204880309,0
386,University of California-Davis,1,0,13895.0,5,0.15777064504154126,0.09437983713587411,0
387,Bramson ORT College,2,1,11330.0,39,0.121813031,0.0711596745923386,0
388,Educators of Beauty College of Cosmetology-La Salle,3,0,17375.0,17,0.1259623544467344,0.04793951204880309,0
389,Regency Beauty Institute-Madison,3,0,17300.0,56,0.094486839,0.027951642,0
390,Marinello School of Beauty-Murrieta,3,0,18510.0,5,0.10801116,0.017935432,0
391,Florida National University-Main Campus,3,0,13250.0,10,0.080438757,0.005484461,0
392,Trinity Lutheran College,2,0,27042.0,55,0.115384615,0.115384615,0
393,The University of Alabama,1,0,9450.0,1,0.133396293,0.267028686,1
394,Milan Institute of Cosmetology-Amarillo,3,0,12345.0,50,0.108718305,0.009030914,0
395,Lac Courte Oreilles Ojibwa Community College,1,0,4590.0,56,0.15777064504154126,0.09437983713587411,2
396,Charter College-Canyon Country,3,0,18313.0,5,0.106258442,0.021611887,0
397,Sierra Nevada College,2,0,28483.0,38,0.111607143,0.178571429,1
399,King's University,2,0,11475.0,5,0.177777778,0.088888889,2
400,Birthwise Midwifery School,3,0,11832.0,24,0.1259623544467344,0.04793951204880309,0
401,Cleveland Institute of Music,2,0,44039.0,40,0.14186649974413781,0.0711596745923386,0
403,Fortis Institute-Fort Lauderdale,3,0,14397.0,10,0.122690318,0.012195122,0
404,San Antonio College,1,0,2038.0,50,0.15777064504154126,0.09437983713587411,2
406,Texas A & M International University,1,0,5818.0,50,0.17862166,0.025316456,2
407,Austin Peay State University,1,0,6876.0,49,0.15777064504154126,0.09437983713587411,2
408,Mount Wachusett Community College,1,0,4900.0,22,0.15777064504154126,0.09437983713587411,2
409,Virginia College-Richmond,3,0,4480.0,52,0.1259623544467344,0.04793951204880309,0
410,New River Community and Technical College,1,0,3460.0,57,0.15777064504154126,0.09437983713587411,2
411,Regency Beauty Institute-Aurora,3,0,16200.0,17,0.094486839,0.027951642,0
412,Le Moyne-Owen College,2,0,10680.0,49,0.146953405,0.013142174,0
413,ITT Technical Institute-Brooklyn Center,3,0,18048.0,27,0.1259623544467344,0.04793951204880309,0
414,Shawnee Beauty College,3,0,8600.0,41,0.1259623544467344,0.04793951204880309,0
415,Aveda Institute-Lafayette,3,0,18000.0,21,0.131147541,0.065573771,0
416,John Carroll University,2,0,34480.0,40,0.110415035,0.339075959,1
417,Arkansas Beauty School,3,0,9559.0,2,0.1259623544467344,0.0,0
418,Virginia Baptist College,2,0,4320.0,52,0.14186649974413781,0.0,2
419,Rasmussen College - Overland Park,3,0,10764.0,19,0.1259623544467344,0.04793951204880309,0
420,ITT Technical Institute-Everett,3,0,18048.0,55,0.132614555,0.014555256,0
421,South Mountain Community College,1,0,1974.0,4,0.15777064504154126,0.09437983713587411,2
422,Sanford-Brown Institute-Tampa,3,0,14585.0,10,0.128121607,0.035287731,0
423,Brookhaven College,1,0,1560.0,50,0.15777064504154126,0.09437983713587411,2
424,Healing Mountain Massage School,3,0,10000.0,51,0.197183099,0.04793951204880309,2
425,Evergreen Beauty and Barber College-Bellevue,3,0,15400.0,55,0.180645161,0.04793951204880309,0
426,Standard Beauty College of Oklahoma,3,0,12375.0,41,0.092857143,0.04793951204880309,0
427,Cypress College,1,0,1136.0,5,0.176958324,0.002181977,2
428,Bainbridge State College,1,0,2965.0,12,0.09484193,0.006655574,2
429,Stevens-Henager College of Business-Provo,2,0,16972.0,51,0.14186649974413781,0.0711596745923386,0
430,Concordia University-Portland,2,0,27492.0,42,0.160123967,0.111570248,0
431,Coachella Valley Beauty College,3,0,10675.0,5,0.197368421,0.04793951204880309,2
432,Skidmore College,2,0,45874.0,39,0.14186649974413781,0.0711596745923386,0
433,The Art Institute of Pittsburgh,3,0,17632.0,43,0.1259623544467344,0.04793951204880309,0
434,Galveston College,1,0,1900.0,50,0.15777064504154126,0.09437983713587411,2
435,Ursuline College,2,0,26720.0,40,0.148837209,0.093023256,0
436,Harris-Stowe State University,1,0,5220.0,28,0.109657948,0.011066398,2
437,Central Carolina Technical College,1,0,3814.0,47,0.15777064504154126,0.09437983713587411,2
438,Emory University,2,0,44008.0,12,0.154623547,0.22385043,1
439,West Texas A & M University,1,0,6500.0,50,0.178653625,0.105293441,2
441,DeVry University-Georgia,3,0,16010.0,12,0.1259623544467344,0.04793951204880309,0
442,Georgia Gwinnett College,1,0,5246.0,12,0.15777064504154126,0.09437983713587411,2
443,Texas Barber Colleges and Hairstyling Schools Branch Campus #2,3,0,12450.0,50,0.084255319,0.04793951204880309,0
444,Everest Institute-Cross Lanes,3,0,18700.0,57,0.078451883,0.04793951204880309,0
445,Minnesota State University-Mankato,1,0,7557.0,27,0.141688889,0.189688889,1
447,Pat Goins Ruston Beauty School,3,0,13965.0,21,0.1259623544467344,0.04793951204880309,0
448,Calumet College of Saint Joseph,2,0,15620.0,18,0.134057971,0.050724638,0
449,Mountainland Applied Technology College,1,0,496.0,51,0.15777064504154126,0.09437983713587411,2
451,Salon Professional Academy,3,0,15787.0,49,0.1259623544467344,0.131578947,0
452,Michigan Technological University,1,0,13728.0,26,0.124489796,0.227040816,1
453,Walla Walla University,2,0,25377.0,55,0.160766962,0.228613569,1
454,Daymar College-Scottsville,3,0,18000.0,20,0.091312057,0.04793951204880309,0
455,Antonelli College-Jackson,3,0,15980.0,30,0.045905707,0.04793951204880309,0
456,Mandl School-The College of Allied Health,3,0,12095.0,39,0.122186495,0.04793951204880309,0
457,Aaniiih Nakoda College,1,0,2410.0,31,0.15777064504154126,0.0,2
458,Strayer University-Roswell Campus,3,0,15495.0,12,0.138014931,0.012998267,0
459,Sharp Edgez Barber Institute,3,0,6500.0,39,0.1259623544467344,0.0,0
460,American Beauty Academy,3,0,16950.0,43,0.087108014,0.05923345,0
462,University of Colorado Denver,1,0,7933.0,6,0.153063584,0.114219653,2
464,Hohokus School-RETS Nutley,3,0,16965.0,36,0.1259623544467344,0.04793951204880309,0
465,William Carey University,2,0,10800.0,30,0.16538192,0.031534688,0
466,Everest College-Merrillville,3,0,18841.0,18,0.104495268,0.010252366,0
467,National Massage Therapy Institute,3,0,14175.0,43,0.1259623544467344,0.04793951204880309,0
468,Union Institute & University,2,0,11904.0,40,0.14186649974413781,0.0711596745923386,0
469,Saint Cloud State University,1,0,7514.0,27,0.146374564,0.144241954,2
470,The Art Institutes International–Kansas City,3,0,17668.0,19,0.1259623544467344,0.04793951204880309,0
471,ITT Technical Institute-Clive,3,0,18048.0,15,0.1259623544467344,0.04793951204880309,0
472,Everest College-Aurora,3,0,15660.0,6,0.121533442,0.014681892,0
473,Reading Area Community College,1,0,4650.0,43,0.15777064504154126,0.09437983713587411,2
474,Virginia Intermont College,2,0,24642.0,52,0.142857143,0.120879121,0
475,North Florida Academy,3,0,9950.0,10,0.1259623544467344,0.04793951204880309,0
476,New England Culinary Institute,3,0,88550.0,54,0.113636364,0.165584416,0
477,Brown Mackie College-Northern Kentucky,3,0,12114.0,20,0.1259623544467344,0.04793951204880309,0
478,Professional Beauty School,3,0,11800.0,55,0.1259623544467344,0.0,0
479,California State University-Sacramento,1,0,6628.0,5,0.15777064504154126,0.09437983713587411,2
480,Itawamba Community College,1,0,2220.0,30,0.15777064504154126,0.09437983713587411,2
481,Everest College-San Bernardino,3,0,13572.0,5,0.093220339,0.04793951204880309,0
483,Brunswick Community College,1,0,2388.0,32,0.180263158,0.0,2
484,Oklahoma State University-Oklahoma City,1,0,2661.0,41,0.15777064504154126,0.09437983713587411,2
485,Spa Tech Institute-Westbrook,3,0,14500.0,24,0.142424242,0.065151515,0
486,Universal Therapeutic Massage Institute,3,0,8980.0,37,0.1259623544467344,0.04793951204880309,0
487,Concorde Career Institute-San Antonio,3,0,14640.0,50,0.1259623544467344,0.04793951204880309,0
489,City Colleges of Chicago-Harold Washington College,1,0,3070.0,17,0.15777064504154126,0.09437983713587411,2
490,Carrington College California-San Leandro,3,0,32351.0,5,0.1259623544467344,0.04793951204880309,0
491,Fullerton College,1,0,1138.0,5,0.15777064504154126,0.09437983713587411,2
492,Tennessee College of Applied Technology-Shelbyville,1,0,5295.0,49,0.15777064504154126,0.09437983713587411,2
493,SOLEX Medical Academy,3,0,10095.0,17,0.1259623544467344,0.0,0
494,Atlanta Metropolitan State College,1,0,3006.0,12,0.15777064504154126,0.09437983713587411,2
495,Hendrix College,2,0,37816.0,2,0.14186649974413781,0.0711596745923386,0
497,Northern Maine Community College,1,0,3308.0,24,0.151219512,0.019512195,2
498,Prince Institute-Great Lakes,3,0,9685.0,17,0.142857143,0.068965517,0
499,Interactive Learning Systems-Pasadena,3,0,13025.0,50,0.1259623544467344,0.04793951204880309,0
500,ATS Institute of Technology,3,0,26281.0,40,0.103015075,0.04793951204880309,0
502,Baker College of Flint,2,0,8100.0,26,0.14186649974413781,0.0711596745923386,0
503,ETI Technical College,3,0,9352.0,40,0.089219331,0.04793951204880309,0
504,Clarkson University,2,0,40540.0,39,0.110481586,0.298866856,1
505,Miles Community College,1,0,3810.0,31,0.138576779,0.08988764,2
506,Torah Temimah Talmudical Seminary,2,0,10450.0,39,0.14186649974413781,0.0,0
507,Everest University-Jacksonville,3,0,14796.0,10,0.084357542,0.00726257,0
508,United Talmudical Seminary,2,0,13200.0,39,0.074444444,0.0,0
509,Colorado Technical University-Greenwood Village,3,0,11290.0,6,0.1259623544467344,0.04793951204880309,0
510,New Tyler Barber College Inc,3,0,13350.0,2,0.1259623544467344,0.0,0
511,SW School of Business & Technical Careers,3,0,14600.0,50,0.1259623544467344,0.0,0
513,York College,2,0,15600.0,34,0.14186649974413781,0.0711596745923386,0
514,Empire Beauty School-Cincinnati,3,0,16320.0,40,0.076696165,0.04793951204880309,0
515,Terra State Community College,1,0,4344.0,40,0.149812734,0.018102372,2
516,Levittown Beauty Academy,3,0,15000.0,43,0.1259623544467344,0.04793951204880309,0
517,Marshalltown Community College,1,0,4176.0,15,0.181818182,0.024312896,2
518,Missouri College,3,0,16391.0,28,0.068152032,0.024901704,0
519,InterCoast Colleges-Riverside,3,0,15223.0,5,0.138429752,0.014876033,0
520,Washington State University-Vancouver,1,0,11386.0,55,0.15777064504154126,0.09437983713587411,0
521,Pivot Point Academy-Evanston,3,0,18351.0,17,0.171171171,0.063063063,0
522,Southeastern Institute-Columbia,3,0,15584.0,47,0.086455331,0.04793951204880309,0
523,Ideal Beauty Academy,3,0,12850.0,18,0.1259623544467344,0.04793951204880309,0
524,International Business College-Indianapolis,3,0,13930.0,18,0.176291793,0.055724417,0
525,William Jewell College,2,0,31000.0,28,0.14186649974413781,0.0711596745923386,0
526,M State - Wadena Campus,1,0,5273.0,27,0.155405405,0.061330561,2
527,Delaware State University,1,0,7336.0,9,0.179104478,0.113257243,2
528,George C Wallace State Community College-Selma,1,0,3900.0,1,0.104675506,0.09437983713587411,0
529,Regency Beauty Institute-Topeka,3,0,16200.0,19,0.094486839,0.027951642,0
530,California State University-Chico,1,0,6972.0,5,0.15777064504154126,0.09437983713587411,2
531,Porter and Chester Institute of Watertown,3,0,18519.0,7,0.1259623544467344,0.04793951204880309,0
532,Cannella School of Hair Design-Chicago,3,0,10340.0,17,0.1259623544467344,0.0,0
533,Mount Angel Seminary,2,0,19018.0,42,0.14186649974413781,0.0711596745923386,0
534,West Virginia Business College-Wheeling,3,0,9700.0,57,0.054187192,0.04793951204880309,0
535,Saint Anselm College,2,0,35204.0,35,0.075581395,0.467441861,1
536,Conemaugh Valley Memorial Hospital,2,0,25594.0,43,0.159763314,0.094674556,0
537,Goucher College,2,0,39084.0,23,0.14186649974413781,0.0711596745923386,0
538,Seattle Central College,1,0,3893.0,55,0.117826825,0.003395586,2
539,Pacific College,3,0,26900.0,5,0.251724138,0.04137931,2
541,Lynchburg College,2,0,33565.0,52,0.14186649974413781,0.0711596745923386,0
542,Langston University,1,0,3815.0,41,0.149022252,0.018206339,2
543,Baldwin Park Adult & Community Education,1,0,2280.0,5,0.144396552,0.0,2
544,The Art Institute of California-Argosy University San Francisco,3,0,18748.0,5,0.126508959,0.031126509,0
545,American Institute of Alternative Medicine,3,0,13895.0,40,0.216524217,0.04793951204880309,2
546,University of La Verne,2,0,35000.0,5,0.169048449,0.123736494,0
548,Heritage College-Little Rock,3,0,20973.0,2,0.110684932,0.011506849,0
549,University of Guam,1,0,5098.0,13,0.187070151,0.041953233,2
550,Ivy Tech Community College-Richmond,1,0,3605.0,18,0.138444414,0.018811743,2
551,Regency Beauty Institute-Fort Myers,3,0,14100.0,10,0.094486839,0.027951642,0
552,Allied Health Careers,3,0,23096.0,50,0.125333333,0.04793951204880309,0
553,Minnesota School of Cosmetology-Plymouth Campus,3,0,18600.0,27,0.12386707,0.060422961,0
554,Hanover College,2,0,31760.0,18,0.152173913,0.217391304,1
555,Rockhurst University,2,0,31290.0,28,0.14186649974413781,0.0711596745923386,0
556,Louisiana Culinary Institute,3,0,14575.0,21,0.125560538,0.085201794,0
557,South Carolina State University,1,0,9776.0,47,0.176109215,0.030716724,0
558,CollegeAmerica-Colorado Springs South,2,0,17211.0,6,0.13367052,0.011560694,0
559,Berea College,2,0,23170.0,20,0.211562116,0.0711596745923386,0
560,The University of West Florida,1,0,6357.0,10,0.15777064504154126,0.09437983713587411,2
561,Newberry College,2,0,23800.0,47,0.14186649974413781,0.0711596745923386,0
562,University of Oklahoma-Norman Campus,1,0,8916.0,41,0.172525849,0.160413589,2
563,Star Career Academy-Audubon,3,0,15134.0,43,0.1259623544467344,0.04793951204880309,0
564,Southwest Texas Junior College,1,0,1996.0,50,0.163176895,0.006137184,2
565,College America-Flagstaff,2,0,17211.0,4,0.109090909,0.0711596745923386,0
566,Headlines Academy Inc,3,0,14535.0,48,0.133858268,0.04793951204880309,0
567,University of Phoenix-North Florida Campus,3,0,11246.0,10,0.135500822,0.015967208,0
569,Capitol School of Hairstyling and Esthetics,3,0,17995.0,34,0.127516779,0.127516779,0
570,Northwest Mississippi Community College,1,0,2250.0,30,0.15777064504154126,0.09437983713587411,2
571,Washington State University,1,0,12327.0,55,0.15777064504154126,0.09437983713587411,0
572,CUNY Borough of Manhattan Community College,1,0,4518.0,39,0.15777064504154126,0.09437983713587411,2
573,Virginia College-Austin,3,0,13701.0,50,0.1259623544467344,0.04793951204880309,0
574,Vista College-Longview,3,0,14725.0,50,0.100597296,0.006758881,0
575,University of Southern Maine,1,0,8920.0,24,0.147787888,0.112645121,2
576,Rizzieri Aveda School for Beauty and Wellness,3,0,17600.0,36,0.145348837,0.127906977,0
577,Missouri Southern State University,1,0,5376.0,28,0.184124683,0.04385647,2
578,University of Wisconsin-Green Bay,1,0,7676.0,56,0.158485274,0.11430575,2
579,East Central College,1,0,2136.0,28,0.183265121,0.011368804,2
580,Fayetteville Beauty College,3,0,9750.0,32,0.1259623544467344,0.0,0
581,Pacific Coast Trade School,3,0,10975.0,5,0.162454874,0.0,0
582,Harrison College-Northwest,3,0,16740.0,18,0.1259623544467344,0.04793951204880309,0
583,Central Alabama Community College,1,0,4200.0,1,0.154114365,0.012552301,2
584,University of Southernmost Florida-Coral Gables Campus,3,0,11103.0,10,0.191489362,0.0,0
585,Sinclair Community College,1,0,2304.0,40,0.15777064504154126,0.09437983713587411,2
586,RGV Careers,3,0,22680.0,50,0.098976109,0.04793951204880309,0
587,La Roche College,2,0,24778.0,43,0.173047473,0.131699847,0
588,Hampton University,2,0,20724.0,52,0.14186649974413781,0.0711596745923386,0
590,California State University-Bakersfield,1,0,6775.0,5,0.15777064504154126,0.09437983713587411,2
592,Stella and Charles Guttman Community College,1,0,4542.0,39,0.147582697,0.09437983713587411,2
593,Dewey University-Hatillo,2,0,9260.0,44,0.14186649974413781,0.0711596745923386,0
594,Saint Ambrose University,2,0,26740.0,15,0.14186649974413781,0.0711596745923386,0
596,Charzanne Beauty College,3,0,16000.0,47,0.1259623544467344,0.0,0
597,Academy for Salon Professionals,3,0,18500.0,5,0.123152709,0.04793951204880309,0
598,Nevada Career Institute,3,0,27510.0,38,0.170045045,0.016891892,0
599,Wenatchee Valley College,1,0,3718.0,55,0.15777064504154126,0.09437983713587411,2
600,Paul Mitchell the School-Orlando,3,0,13425.0,10,0.144444444,0.072486773,0
602,Central Christian College of Kansas,2,0,14800.0,19,0.190288714,0.045931759,0
603,Lindsey Institute of Cosmetology,3,0,12600.0,20,0.1259623544467344,0.04793951204880309,0
