,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
528,George C Wallace State Community College-Selma,1,0,3900.0,1,0.104675506,0.09437983713587411,0
529,Regency Beauty Institute-Topeka,3,0,16200.0,19,0.094486839,0.027951642,0
531,Porter and Chester Institute of Watertown,3,0,18519.0,7,0.1259623544467344,0.04793951204880309,0
532,Cannella School of Hair Design-Chicago,3,0,10340.0,17,0.1259623544467344,0.0,0
533,Mount Angel Seminary,2,0,19018.0,42,0.14186649974413781,0.0711596745923386,0
534,West Virginia Business College-Wheeling,3,0,9700.0,57,0.054187192,0.04793951204880309,0
536,Conemaugh Valley Memorial Hospital,2,0,25594.0,43,0.159763314,0.094674556,0
537,Goucher College,2,0,39084.0,23,0.14186649974413781,0.0711596745923386,0
541,Lynchburg College,2,0,33565.0,52,0.14186649974413781,0.0711596745923386,0
544,The Art Institute of California-Argosy University San Francisco,3,0,18748.0,5,0.126508959,0.031126509,0
546,University of La Verne,2,0,35000.0,5,0.169048449,0.123736494,0
548,Heritage College-Little Rock,3,0,20973.0,2,0.110684932,0.011506849,0
551,Regency Beauty Institute-Fort Myers,3,0,14100.0,10,0.094486839,0.027951642,0
552,Allied Health Careers,3,0,23096.0,50,0.125333333,0.04793951204880309,0
553,Minnesota School of Cosmetology-Plymouth Campus,3,0,18600.0,27,0.12386707,0.060422961,0
555,Rockhurst University,2,0,31290.0,28,0.14186649974413781,0.0711596745923386,0
556,Louisiana Culinary Institute,3,0,14575.0,21,0.125560538,0.085201794,0
557,South Carolina State University,1,0,9776.0,47,0.176109215,0.030716724,0
558,CollegeAmerica-Colorado Springs South,2,0,17211.0,6,0.13367052,0.011560694,0
559,Berea College,2,0,23170.0,20,0.211562116,0.0711596745923386,0
561,Newberry College,2,0,23800.0,47,0.14186649974413781,0.0711596745923386,0
563,Star Career Academy-Audubon,3,0,15134.0,43,0.1259623544467344,0.04793951204880309,0
565,College America-Flagstaff,2,0,17211.0,4,0.109090909,0.0711596745923386,0
566,Headlines Academy Inc,3,0,14535.0,48,0.133858268,0.04793951204880309,0
567,University of Phoenix-North Florida Campus,3,0,11246.0,10,0.135500822,0.015967208,0
569,Capitol School of Hairstyling and Esthetics,3,0,17995.0,34,0.127516779,0.127516779,0
571,Washington State University,1,0,12327.0,55,0.15777064504154126,0.09437983713587411,0
573,Virginia College-Austin,3,0,13701.0,50,0.1259623544467344,0.04793951204880309,0
574,Vista College-Longview,3,0,14725.0,50,0.100597296,0.006758881,0
576,Rizzieri Aveda School for Beauty and Wellness,3,0,17600.0,36,0.145348837,0.127906977,0
580,Fayetteville Beauty College,3,0,9750.0,32,0.1259623544467344,0.0,0
581,Pacific Coast Trade School,3,0,10975.0,5,0.162454874,0.0,0
582,Harrison College-Northwest,3,0,16740.0,18,0.1259623544467344,0.04793951204880309,0
584,University of Southernmost Florida-Coral Gables Campus,3,0,11103.0,10,0.191489362,0.0,0
586,RGV Careers,3,0,22680.0,50,0.098976109,0.04793951204880309,0
587,La Roche College,2,0,24778.0,43,0.173047473,0.131699847,0
588,Hampton University,2,0,20724.0,52,0.14186649974413781,0.0711596745923386,0
593,Dewey University-Hatillo,2,0,9260.0,44,0.14186649974413781,0.0711596745923386,0
594,Saint Ambrose University,2,0,26740.0,15,0.14186649974413781,0.0711596745923386,0
596,Charzanne Beauty College,3,0,16000.0,47,0.1259623544467344,0.0,0
597,Academy for Salon Professionals,3,0,18500.0,5,0.123152709,0.04793951204880309,0
598,Nevada Career Institute,3,0,27510.0,38,0.170045045,0.016891892,0
600,Paul Mitchell the School-Orlando,3,0,13425.0,10,0.144444444,0.072486773,0
602,Central Christian College of Kansas,2,0,14800.0,19,0.190288714,0.045931759,0
603,Lindsey Institute of Cosmetology,3,0,12600.0,20,0.1259623544467344,0.04793951204880309,0
604,Career Technical College-Monroe,3,0,9828.0,21,0.095926913,0.014845832,0
607,Northwest University,2,0,25934.0,55,0.14186649974413781,0.0711596745923386,0
610,Healing Touch Career College,3,0,10900.0,30,0.1259623544467344,0.04793951204880309,0
612,Cortiva Institute-Seattle,3,0,11685.0,55,0.11952862,0.038720539,0
616,Fortis College-Cincinnati,3,0,21661.0,40,0.11300738,0.015221402,0
619,Donnelly College,2,0,6579.0,19,0.14186649974413781,0.0711596745923386,0
621,Concorde Career Institute-Miramar,3,0,14842.0,10,0.124724062,0.015452539,0
622,Regency Beauty Institute-Blaine,3,0,16200.0,27,0.094486839,0.027951642,0
623,DeVry University-Minnesota,3,0,16010.0,27,0.1259623544467344,0.04793951204880309,0
624,Beauty Technical College Inc,3,0,8600.0,41,0.1259623544467344,0.0,0
625,The Salon Professional Academy-Shorewood,3,0,18000.0,17,0.116666667,0.125,0
627,University of Phoenix-Washington DC Campus,3,0,10240.0,8,0.135500822,0.015967208,0
628,Cayce Reilly School of Massotherapy,2,0,11025.0,52,0.14186649974413781,0.0711596745923386,0
631,Ross Medical Education Center-Ontario,3,0,15680.0,40,0.097637093,0.021399911,0
632,West Virginia Junior College-Morgantown,3,0,13090.0,57,0.126696833,0.033182504,0
633,Wood Tobe-Coburn School,3,0,16820.0,39,0.163430421,0.025889968,0
637,Empire Beauty School-West Greensboro,3,0,18000.0,32,0.101382489,0.021505376,0
638,Metropolitan Career Center Computer Technology Institute,2,0,24194.0,43,0.14186649974413781,0.0,0
640,Rocky Mountain College of Art and Design,3,0,22470.0,6,0.1259623544467344,0.04793951204880309,0
641,College of Cosmetology,3,0,14025.0,42,0.131578947,0.04793951204880309,0
642,North-West College-West Covina,3,0,28525.0,5,0.123364486,0.04793951204880309,0
643,Mount Vernon Nazarene University,2,0,23690.0,40,0.14186649974413781,0.0711596745923386,0
644,Branford Hall Career Institute-Southington Campus,3,0,16327.0,7,0.1259623544467344,0.04793951204880309,0
645,Anthem Career College-Memphis,3,0,13355.0,49,0.113989637,0.009585492,0
646,College of the Holy Cross,2,0,44272.0,22,0.14186649974413781,0.0711596745923386,0
647,Blue Cliff College-Shreveport,3,0,16250.0,21,0.061151079,0.00647482,0
649,Muskingum University,2,0,23662.0,40,0.168888889,0.102222222,0
650,International Culinary Center-California,3,0,33773.0,5,0.1575179,0.128878282,0
651,Pinnacle College,3,0,19760.0,5,0.10130719,0.04248366,0
653,Advanced Computing Institute,3,0,13250.0,5,0.1259623544467344,0.0,0
654,Genesis Career College-Lebanon,3,0,11455.0,49,0.117977528,0.04793951204880309,0
656,Academy of Cosmetology,3,0,15100.0,55,0.1259623544467344,0.0,0
659,Colegio Tecnico de Electricidad Galloza,3,0,6990.0,44,0.1259623544467344,0.0,0
666,Paul Mitchell the School-St Louis,3,0,16500.0,28,0.157024793,0.05785124,0
667,Chillicothe Beauty Academy Inc,3,0,12500.0,28,0.1259623544467344,0.0,0
668,King University,2,0,24960.0,49,0.200219419,0.054306089,0
671,Bryant & Stratton College-Syracuse,3,0,16565.0,39,0.104719336,0.011435537,0
673,Ashtabula County Technical and Career Campus,1,0,9275.0,40,0.140909091,0.09437983713587411,0
675,Philander Smith College,2,0,12564.0,2,0.157181572,0.0711596745923386,0
676,Trinity University,2,0,34678.0,50,0.14186649974413781,0.0711596745923386,0
677,WestMed College,2,0,30615.0,5,0.14186649974413781,0.0711596745923386,0
678,Tri-State Cosmetology Institute,3,0,15900.0,50,0.079787234,0.04793951204880309,0
685,Aultman College of Nursing and Health Sciences,2,0,17336.0,40,0.14186649974413781,0.0711596745923386,0
686,John Jay Beauty College,3,0,9700.0,21,0.1259623544467344,0.0,0
688,Heald College-Portland,3,0,13620.0,42,0.1259623544467344,0.04793951204880309,0
690,Concorde Career College-North Hollywood,3,0,14695.0,5,0.1259623544467344,0.04793951204880309,0
691,Durham Beauty Academy,3,0,18100.0,32,0.1259623544467344,0.0,0
692,Hawaii Institute of Hair Design,3,0,13237.0,14,0.1259623544467344,0.04793951204880309,0
694,Clarke University,2,0,28000.0,15,0.15917603,0.164794008,0
696,Southern Careers Institute-Corpus Christi,3,0,18950.0,50,0.085966352,0.003693065,0
697,National University,2,0,12096.0,5,0.14186649974413781,0.0711596745923386,0
698,Fayette Beauty Academy,3,0,12384.0,12,0.1259623544467344,0.0,0
700,Morris College,2,0,11087.0,47,0.14186649974413781,0.0711596745923386,0
701,International Academy,3,0,15900.0,10,0.089635854,0.04793951204880309,0
702,Southeastern College-St. Petersburg,3,0,16204.0,10,0.1259623544467344,0.04793951204880309,0
703,Keystone College,2,0,21300.0,43,0.162357808,0.076525336,0
705,Sullivan University,3,0,17970.0,20,0.1259623544467344,0.04793951204880309,0
706,Strayer University-Global Region,3,0,15495.0,8,0.138014931,0.012998267,0
707,Cayuga Onondaga BOCES-Practical Nursing Program,1,0,8501.0,39,0.134146342,0.09437983713587411,0
708,Toni & Guy Hairdressing Academy-Modesto,3,0,16000.0,5,0.1259623544467344,0.04793951204880309,0
710,Everest College-Springfield,3,0,12798.0,28,0.126359833,0.018410042,0
711,Defiance College,2,0,28690.0,40,0.14186649974413781,0.0711596745923386,0
715,Lincoln University,2,0,10105.0,5,0.14186649974413781,0.0711596745923386,0
716,Owens Community College,1,0,3826.0,40,0.126553822,0.03570484,0
717,Syracuse University,2,0,40458.0,39,0.14186649974413781,0.0711596745923386,0
718,University of the Sciences,2,0,34742.0,43,0.14186649974413781,0.0711596745923386,0
720,Marinello Schools of Beauty-City of Industry,3,0,18510.0,5,0.10801116,0.017935432,0
721,Westwood College-Annandale,3,0,14704.0,52,0.142065142,0.019404019,0
726,Silver Lake College of the Holy Family,2,0,23180.0,56,0.157068063,0.073298429,0
727,Delta College Inc,3,0,23000.0,21,0.108753316,0.021220159,0
728,Southeastern Beauty School-Columbus North Lumpkin,3,0,10950.0,12,0.091428571,0.04793951204880309,0
729,Strayer University-Lithonia Campus,3,0,15495.0,12,0.138014931,0.012998267,0
731,Clinton Essex Warren Washington BOCES-Practical Nursing Program,1,0,9950.0,39,0.15777064504154126,0.0,0
732,Rochester College,2,0,19920.0,26,0.122913505,0.113808801,0
735,ITT Technical Institute-West Palm Beach,3,0,18048.0,10,0.1259623544467344,0.04793951204880309,0
736,Educational Technical College-Recinto de Coamo,3,0,11090.0,44,0.1259623544467344,0.0,0
738,International Academy of Design and Technology-Seattle,3,0,15150.0,55,0.1259623544467344,0.04793951204880309,0
739,University of Evansville,2,0,30596.0,18,0.14186649974413781,0.0711596745923386,0
745,Regency Beauty Institute-Champaign,3,0,16200.0,17,0.094486839,0.027951642,0
747,MacMurray College,2,0,22400.0,17,0.157248157,0.100737101,0
748,Ravenscroft Beauty College,3,0,11800.0,18,0.080152672,0.04793951204880309,0
749,Paul Mitchell the School-Houston,3,0,15900.0,50,0.154589372,0.065217391,0
750,Mr Bela's School of Cosmetology Inc,3,0,14325.0,26,0.1259623544467344,0.0,0
751,Empire Beauty School-Savannah,3,0,18360.0,12,0.11294964,0.017985612,0
754,Trocaire College,2,0,15300.0,39,0.158035714,0.061607143,0
756,Paul Mitchell the School-Phoenix,3,0,16500.0,4,0.109004739,0.04793951204880309,0
757,Infinity Career College,3,0,11100.0,30,0.1259623544467344,0.0,0
758,Empire Beauty School-Portsmouth,3,0,18495.0,35,0.127572017,0.053497942,0
761,Regency Beauty Institute-Canton,3,0,16200.0,40,0.094486839,0.027951642,0
762,International College of Beauty Arts & Sciences,3,0,16143.0,5,0.1259623544467344,0.0,0
764,Yeshiva Gedolah Imrei Yosef D'spinka,2,0,8000.0,39,0.14186649974413781,0.0,0
765,The Salon Professional Academy-Tonawanda,3,0,13600.0,39,0.163366337,0.059405941,0
767,Cosmetology Schools Inc,3,0,11500.0,41,0.181818182,0.0,0
769,Pennsylvania College of Technology,1,0,14940.0,43,0.143133998,0.131782946,0
771,West Virginia Business College-Nutter Fort,3,0,9700.0,57,0.054187192,0.04793951204880309,0
775,The Art Institute of Charleston,3,0,17596.0,47,0.1259623544467344,0.04793951204880309,0
777,Goldey-Beacom College,2,0,22140.0,9,0.145374449,0.154185022,0
778,SW School of Business and Technical Careers,3,0,14600.0,50,0.117647059,0.0,0
779,Greater Johnstown Career and Technology Center,1,0,14150.0,43,0.163194444,0.09437983713587411,0
780,Capri College-Cedar Rapids,3,0,16780.0,15,0.142222222,0.075555556,0
781,ITT Technical Institute-Albany,3,0,18048.0,39,0.1259623544467344,0.04793951204880309,0
782,Carrington College California-Stockton,3,0,32351.0,5,0.1259623544467344,0.04793951204880309,0
784,University of Spa & Cosmetology Arts,3,0,16100.0,17,0.133802817,0.04793951204880309,0
786,Rasmussen College-Tampa/Brandon,3,0,10764.0,10,0.1259623544467344,0.04793951204880309,0
788,ITT Technical Institute-Oklahoma City,3,0,18048.0,41,0.1259623544467344,0.04793951204880309,0
792,Georgetown University,2,0,44805.0,8,0.14186649974413781,0.0711596745923386,0
793,D & L Academy of Hair Design,3,0,11500.0,16,0.1259623544467344,0.0,0
794,Aviation Institute of Maintenance-Las Vegas,3,0,18007.0,38,0.144067797,0.021186441,0
797,University of Phoenix-Atlanta Campus,3,0,10234.0,12,0.135500822,0.015967208,0
798,Illinois School of Health Careers-Chicago Campus,3,0,15750.0,17,0.091441112,0.04793951204880309,0
800,Boise Barber College,3,0,8494.0,16,0.117021277,0.04793951204880309,0
802,Concordia College Alabama,2,0,8090.0,1,0.14186649974413781,0.0711596745923386,0
803,Remington College-Houston Southeast Campus,2,0,15995.0,50,0.100698487,0.00839847,0
804,Utica College,2,0,33320.0,39,0.14186649974413781,0.0711596745923386,0
808,Vatterott College-Des Moines,3,0,12839.0,15,0.082597004,0.011525163,0
809,Miami-Jacobs Career College-Independence,3,0,11964.0,40,0.1259623544467344,0.04793951204880309,0
812,Michigan College of Beauty-Troy,3,0,16600.0,26,0.136919315,0.036674817,0
813,Conlee's College of Cosmetology,3,0,9225.0,50,0.1259623544467344,0.0,0
814,Concorde Career Institute-Tampa,3,0,14622.0,10,0.12364946,0.015606243,0
815,Bowling Green State University-Main Campus,1,0,10726.0,40,0.15777064504154126,0.09437983713587411,0
819,ICPR Junior College-Manati,3,0,6408.0,44,0.1259623544467344,0.04793951204880309,0
823,Advance Beauty Techs Academy,3,0,16885.0,5,0.1259623544467344,0.04793951204880309,0
826,Twin City Beauty College,3,0,15300.0,26,0.1259623544467344,0.04793951204880309,0
827,Auguste Escoffier School of Culinary Arts-Austin,3,0,23900.0,50,0.116710875,0.058355438,0
829,Eastwick College-Ramsey,3,0,17181.0,36,0.175925926,0.084259259,0
830,Educators of Beauty College of Cosmetology-Sterling,3,0,17375.0,17,0.139393939,0.04793951204880309,0
832,Empire Beauty School-Wyoming Valley,3,0,14679.0,43,0.107373868,0.023285899,0
838,Cosmetology Career Institute,3,0,18000.0,50,0.119469027,0.04793951204880309,0
840,Hays Academy of Hair Design,3,0,13000.0,19,0.146067416,0.04793951204880309,0
841,Pima Medical Institute-Seattle,3,0,11830.0,55,0.1259623544467344,0.04793951204880309,0
842,Regency Beauty Institute-Greenwood,3,0,16200.0,18,0.094486839,0.027951642,0
843,Marinello Schools of Beauty-San Francisco,3,0,18511.0,5,0.105009634,0.04793951204880309,0
845,CC's Cosmetology College,3,1,18104.0,41,0.1259623544467344,0.0,0
846,Converse College,2,0,29124.0,47,0.177156177,0.146853147,0
847,World A Cuts Barber Institute,3,0,14000.0,43,0.1259623544467344,0.0,0
848,Art Center College of Design,2,0,36480.0,5,0.153448276,0.143103448,0
850,Western Hills School of Beauty and Hair Design,3,0,17995.0,40,0.1259623544467344,0.0,0
852,Itasca Community College,1,0,5307.0,27,0.134264232,0.051557465,0
853,Duke University,2,0,45376.0,32,0.14186649974413781,0.0711596745923386,0
854,Institute of Culinary Education,3,0,33127.0,39,0.172143975,0.129890454,0
855,Greenville College,2,0,23612.0,17,0.166666667,0.121345029,0
857,DeVry University-Ohio,3,0,16010.0,40,0.1259623544467344,0.04793951204880309,0
859,New Dimensions Beauty Academy Inc,3,0,15630.0,6,0.1259623544467344,0.04793951204880309,0
860,Strayer University-Lawrenceville,3,0,15495.0,36,0.138014931,0.012998267,0
861,Paul Mitchell the School-Indianapolis,3,0,15495.0,18,0.166666667,0.078125,0
863,Career Beauty College,3,0,9000.0,49,0.1259623544467344,0.04793951204880309,0
864,ECPI University-Richmond South,3,0,14245.0,52,0.1259623544467344,0.04793951204880309,0
866,Los Angeles ORT College-Los Angeles Campus,2,0,18050.0,5,0.14186649974413781,0.0711596745923386,0
867,Heald College-Concord,3,0,13620.0,5,0.1259623544467344,0.04793951204880309,0
868,Lincoln Technical Institute-Shelton,3,0,31475.0,7,0.13571572,0.057217426,0
869,Ogle School Hair Skin Nails-North Dallas,3,0,16350.0,50,0.127141569,0.016230839,0
870,Empire Beauty School-Reading,3,0,14679.0,43,0.107373868,0.023285899,0
871,International Academy of Design and Technology-Sacramento,3,0,15508.0,5,0.1259623544467344,0.04793951204880309,0
872,Rasmussen College-Lake Elmo/Woodbury,3,0,10764.0,27,0.1259623544467344,0.04793951204880309,0
873,Concordia University-Texas,2,0,25880.0,50,0.187633262,0.1108742,0
876,Providence College,2,0,43245.0,46,0.14186649974413781,0.0711596745923386,0
878,Goodwin College,2,0,19400.0,7,0.14186649974413781,0.0711596745923386,0
879,Everest Institute-Chelsea,3,0,19152.0,22,0.101794454,0.003915171,0
882,Lincoln College of Technology-Indianapolis,3,0,25831.0,18,0.1259623544467344,0.04793951204880309,0
883,Davenport University-Flint Location,2,0,13198.0,26,0.1456417,0.048620237,0
884,Thanh Le College School of Cosmetology,3,0,10400.0,5,0.1259623544467344,0.0,0
886,Kaplan Career Institute-Broomall,3,0,17181.0,43,0.100613497,0.02208589,0
887,Post University,3,0,20925.0,7,0.1259623544467344,0.04793951204880309,0
888,Dewey University-Fajardo,2,0,9260.0,44,0.14186649974413781,0.0711596745923386,0
889,Brown Aveda Institute-Rocky River,3,0,18100.0,40,0.128878282,0.081145585,0
890,Empire Beauty School-Milwaukee,3,0,18000.0,56,0.094601817,0.018706574,0
891,Everest University-Lakeland,3,0,15156.0,10,0.084357542,0.00726257,0
892,Aviation Institute of Maintenance-Houston,3,0,18007.0,50,0.170588235,0.032352941,0
895,Southern California Institute of Architecture,2,0,37300.0,5,0.14186649974413781,0.0711596745923386,0
896,Anoka Technical College,1,0,5590.0,27,0.147020725,0.062176166,0
897,Daymar College-Louisville,3,0,18000.0,20,0.091312057,0.04793951204880309,0
898,Aaron's Academy of Beauty,3,0,16000.0,23,0.1259623544467344,0.04793951204880309,0
899,Eastwick College-Hackensack,3,0,14659.0,36,0.167173252,0.025835866,0
900,San Francisco Institute of Esthetics and Cosmetology,3,0,20000.0,5,0.1259623544467344,0.04793951204880309,0
901,New England Tractor Trailer Training School of Rhode Island,3,0,9895.0,46,0.171037628,0.015963512,0
902,Lamson Institute,3,0,14932.0,50,0.121756487,0.018962076,0
903,Westwood College-Los Angeles,3,0,15080.0,5,0.1259623544467344,0.04793951204880309,0
904,Metro Business College-Jefferson City,3,0,10325.0,28,0.1008,0.04793951204880309,0
905,Tulsa Welding School-Tulsa,3,0,16855.0,41,0.129064039,0.029802956,0
906,Carrington College-Mesquite,3,0,13975.0,50,0.1259623544467344,0.04793951204880309,0
907,Porter and Chester Institute of Woburn,3,0,18519.0,22,0.1259623544467344,0.04793951204880309,0
